pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"HR1 3YR","HR1  3YR","HR1 3YR","200206","201705","1","351418","0240501","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060745,-2.710027,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YS","HR1  3YS","HR1 3YS","200302","201003","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YT","HR1  3YT","HR1 3YT","199906","200007","1","354734","0246837","6","E00071104","E99999999","E99999999","E06000019","E05009484","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009484","E99999999","E01014081","E02002912","E33021405","E38000078","E34999999","E35999999","F1","1A2",52.117987,-2.662507,"E37000036","","E23000016",20776,"E56000007","E54000019"
"HR1 3YU","HR1  3YU","HR1 3YU","200402","200604","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YW","HR1  3YW","HR1 3YW","199912","200308","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YX","HR1  3YX","HR1 3YX","199912","200806","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YY","HR1  3YY","HR1 3YY","200012","200210","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3YZ","HR1  3YZ","HR1 3YZ","200012","200302","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3ZA","HR1  3ZA","HR1 3ZA","200012","201610","1","351418","0240501","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060745,-2.710027,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3ZU","HR1  3ZU","HR1 3ZU","200112","200810","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 3ZY","HR1  3ZY","HR1 3ZY","200112","200309","1","351420","0240489","1","E00070724","E99999999","E99999999","E06000019","E05009489","E18000005","E40000002","E92000001","E12000005","E14000743","E15000005","E24000042","E30000216","E16000015","E05009489","E99999999","E01014010","E02002916","E33018740","E38000078","E34004334","E35999999","C1","4A2",52.060637,-2.709996,"E37000036","","E23000016",6982,"E56000007","E54000019"
"HR1 4AA","HR1  4AA","HR1 4AA","198001","","0","354686","0240944","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.065005,-2.662422,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AB","HR1  4AB","HR1 4AB","198001","","0","354706","0241069","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.066131,-2.662147,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AD","HR1  4AD","HR1 4AD","198001","","0","354672","0241145","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.066811,-2.662653,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AE","HR1  4AE","HR1 4AE","198001","","0","354951","0241005","1","E00070793","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1A2",52.065575,-2.658565,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AF","HR1  4AF","HR1 4AF","198001","","0","354831","0241148","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.066851,-2.660335,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AG","HR1  4AG","HR1 4AG","198001","","0","355164","0241146","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.066860,-2.655477,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AH","HR1  4AH","HR1 4AH","198001","","0","355031","0241410","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.069223,-2.657452,"E37000036","","E23000016",26547,"E56000007","E54000019"
"HR1 4AJ","HR1  4AJ","HR1 4AJ","198001","","0","354978","0241348","1","E00070795","E99999999","E99999999","E06000019","E05009457","E18000005","E40000002","E92000001","E12000005","E14000847","E15000005","E24000042","E30000216","E16000015","E05009457","E99999999","E01014022","E02002912","E33021404","E38000078","E34000800","E35999999","E1","1C3",52.068671,-2.658217,"E37000036","","E23000016",26547,"E56000007","E54000019"
