pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"HS2 0YG","HS2  0YG","HS2 0YG","200407","200601","1","142807","0932745","1","S00135181","S99999999","S99999999","S12000013","S13002605","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001170","S99999999","S01009041","S02001693","S34000719","S03000041","S99999999","S99999999","5","5B2",58.208198,-6.380042,"S99999999","S99999999","S23000009",2112,"S99999999","S99999999"
"HS2 9AA","HS2  9AA","HS2 9AA","199507","","0","119635","0940604","1","S00135134","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009028","S02001691","S34001187","S03000041","S99999999","S99999999","8","1A4",58.264423,-6.782482,"S99999999","S99999999","S23000009",3119,"S99999999","S99999999"
"HS2 9AD","HS2  9AD","HS2 9AD","199507","","0","121999","0944446","1","S00135132","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A1",58.300311,-6.746941,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AE","HS2  9AE","HS2 9AE","199507","","0","122894","0945741","1","S00135132","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A1",58.312434,-6.733284,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AG","HS2  9AG","HS2 9AG","199507","","0","120742","0943018","1","S00135135","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1B3",58.286700,-6.766597,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AH","HS2  9AH","HS2 9AH","199507","","0","121050","0942648","1","S00135127","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1C2",58.283617,-6.760909,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AJ","HS2  9AJ","HS2 9AJ","199507","","0","119982","0943722","1","S00135136","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B3",58.292551,-6.780356,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AL","HS2  9AL","HS2 9AL","199507","","0","119781","0944001","1","S00135136","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B3",58.294920,-6.784110,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AN","HS2  9AN","HS2 9AN","199507","","0","120038","0943752","1","S00135135","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1B3",58.292855,-6.779441,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AP","HS2  9AP","HS2 9AP","199507","","0","119147","0942551","1","S00135136","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B3",58.281538,-6.793129,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AQ","HS2  9AQ","HS2 9AQ","199507","","0","121712","0942821","1","S00135127","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1C2",58.285585,-6.749867,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AU","HS2  9AU","HS2 9AU","199507","","0","120746","0942269","1","S00135127","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1C2",58.280032,-6.765618,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AW","HS2  9AW","HS2 9AW","199507","","0","119906","0942664","1","S00135136","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B3",58.283033,-6.780368,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AX","HS2  9AX","HS2 9AX","199507","","0","121230","0941731","1","S00135127","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009029","S02001691","S34001187","S03000041","S99999999","S99999999","8","1C2",58.275524,-6.756747,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9AY","HS2  9AY","HS2 9AY","199507","","0","119629","0941815","1","S00135134","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009028","S02001691","S34001187","S03000041","S99999999","S99999999","8","1A4",58.275258,-6.784048,"S99999999","S99999999","S23000009",3119,"S99999999","S99999999"
"HS2 9AZ","HS2  9AZ","HS2 9AZ","199507","","0","119024","0941144","1","S00135134","S99999999","S99999999","S12000013","S13002603","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001160","S99999999","S01009028","S02001691","S34001187","S03000041","S99999999","S99999999","8","1A4",58.268867,-6.793513,"S99999999","S99999999","S23000009",3119,"S99999999","S99999999"
"HS2 9BD","HS2  9BD","HS2 9BD","199507","","0","126837","0947528","1","S00135276","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B1",58.330933,-6.668319,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
"HS2 9BE","HS2  9BE","HS2 9BE","199507","","0","126644","0947076","1","S00135276","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B1",58.326767,-6.671069,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
"HS2 9BG","HS2  9BG","HS2 9BG","199507","","0","126344","0946250","1","S00135275","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","6A3",58.319186,-6.675196,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9BJ","HS2  9BJ","HS2 9BJ","199507","","0","124997","0946803","1","S00135132","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A1",58.323295,-6.698769,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9BL","HS2  9BL","HS2 9BL","199507","","0","125332","0945800","1","S00135132","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A1",58.314526,-6.691877,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9BP","HS2  9BP","HS2 9BP","199507","","0","126848","0948589","1","S00135276","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B1",58.340404,-6.669396,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
"HS2 9BQ","HS2  9BQ","HS2 9BQ","199507","","0","126001","0947163","1","S00135245","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009029","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A4",58.327145,-6.682114,"S99999999","S99999999","S23000009",2564,"S99999999","S99999999"
"HS2 9BS","HS2  9BS","HS2 9BS","199507","200711","1","126858","0947718","1","S00135276","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B1",58.332647,-6.668187,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
"HS2 9BW","HS2  9BW","HS2 9BW","199507","","0","126779","0947802","1","S00135276","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1B1",58.333349,-6.669631,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
"HS2 9DA","HS2  9DA","HS2 9DA","199507","","0","129593","0947875","1","S00135131","S99999999","S99999999","S12000013","S13002608","S08000028","S99999999","S92000003","S99999999","S14000027","S15000001","S09000003","S22000013","S03000041","S31001159","S99999999","S01009030","S02001691","S34001189","S03000041","S99999999","S99999999","8","1A1",58.335745,-6.621820,"S99999999","S99999999","S23000009",2806,"S99999999","S99999999"
