pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"LD3 7JG","LD3  7JG","LD3 7JG","198001","","0","311795","0222779","1","W00009770","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","E1","1C1",51.896552,-3.283282,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7JH","LD3  7JH","LD3 7JH","200502","","0","311653","0222612","1","W00002646","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","F1","1A3",51.895029,-3.285302,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7JJ","LD3  7JJ","LD3 7JJ","198001","","0","313319","0221672","1","W00002646","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","F1","1A3",51.886841,-3.260861,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7JL","LD3  7JL","LD3 7JL","198001","","0","314148","0222366","1","W00002305","W99999999","W99999999","W06000023","W05000291","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000291","W18000001","W01001905","W02000114","W35001385","W11000024","W37999999","W38999999","E1","1A2",51.893208,-3.248992,"W99999999","W99999999","W15000004",1367,"W99999999","W99999999"
"LD3 7JP","LD3  7JP","LD3 7JP","199612","","0","304544","0228607","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.947739,-3.390246,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7JQ","LD3  7JQ","LD3 7JQ","198001","","0","313116","0222752","1","W00002646","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","F1","1A3",51.896517,-3.264082,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7JR","LD3  7JR","LD3 7JR","201307","","0","314642","0222459","1","W00002305","W99999999","W99999999","W06000023","W05000291","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000291","W18000001","W01001905","W02000114","W35001385","W11000024","W37999999","W38999999","E1","1A2",51.894120,-3.241838,"W99999999","W99999999","W15000004",1367,"W99999999","W99999999"
"LD3 7JS","LD3  7JS","LD3 7JS","198607","199412","1","314100","0222000","8","W00002305","W99999999","W99999999","W06000023","W05000291","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000291","W18000001","W01001905","W02000114","W35001385","W11000024","W37999999","W38999999","E1","1A2",51.889911,-3.249598,"W99999999","W99999999","W15000004",1367,"W99999999","W99999999"
"LD3 7JT","LD3  7JT","LD3 7JT","198607","199412","1","314100","0222000","8","W00002305","W99999999","W99999999","W06000023","W05000291","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000291","W18000001","W01001905","W02000114","W35001385","W11000024","W37999999","W38999999","E1","1A2",51.889911,-3.249598,"W99999999","W99999999","W15000004",1367,"W99999999","W99999999"
"LD3 7JW","LD3  7JW","LD3 7JW","200702","","0","304633","0229065","1","W00009777","W99999999","W99999999","W06000023","W05000345","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000345","W18000001","W01001901","W02000113","W35001382","W11000024","W37000173","W38999999","D2","5A1",51.951871,-3.389079,"W99999999","W99999999","W15000004",1654,"W99999999","W99999999"
"LD3 7JZ","LD3  7JZ","LD3 7JZ","199806","199912","1","304445","0228678","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000193","W11000024","W37000173","W38999999","D2","7A1",51.948360,-3.391706,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
