pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"SR8 4HQ","SR8  4HQ","SR8 4HQ","198001","","0","444854","0540824","1","E00105387","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8C1",54.760359,-1.304497,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HR","SR8  4HR","SR8 4HR","198001","","0","444498","0540916","1","E00105383","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8B1",54.761227,-1.310029,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HS","SR8  4HS","SR8 4HS","198001","","0","444428","0540891","1","E00105382","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8A1",54.760999,-1.311106,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4HT","SR8  4HT","SR8 4HT","198001","","0","444917","0540720","1","E00105387","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8C1",54.759419,-1.303534,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HU","SR8  4HU","SR8 4HU","198001","","0","444925","0540663","1","E00105387","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8C1",54.758906,-1.303419,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HW","SR8  4HW","SR8 4HW","198001","","0","444763","0540837","1","E00105386","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8B1",54.760484,-1.305909,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HX","SR8  4HX","SR8 4HX","198001","","0","444867","0540645","1","E00105389","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A1",54.758749,-1.304323,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4HY","SR8  4HY","SR8 4HY","200510","","0","444948","0540564","1","E00105389","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020768","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A1",54.758014,-1.303076,"E37000025","","E23000008",7416,"E56000017","E54000049"
"SR8 4JA","SR8  4JA","SR8 4JA","200801","","0","444079","0540839","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.760562,-1.316537,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JD","SR8  4JD","SR8 4JD","198001","","0","443994","0540937","1","E00105373","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020766","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8A1",54.761450,-1.317843,"E37000025","","E23000008",6877,"E56000017","E54000049"
"SR8 4JE","SR8  4JE","SR8 4JE","198001","","0","443988","0540963","1","E00105371","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.761684,-1.317932,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4JF","SR8  4JF","SR8 4JF","198001","","0","444090","0540877","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.760903,-1.316360,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JG","SR8  4JG","SR8 4JG","198001","","0","444147","0540959","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.761635,-1.315462,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JH","SR8  4JH","SR8 4JH","198001","","0","444158","0540947","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.761526,-1.315293,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JJ","SR8  4JJ","SR8 4JJ","198001","","0","444285","0540911","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.761191,-1.313325,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JL","SR8  4JL","SR8 4JL","198001","","0","444215","0540702","1","E00105385","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.759319,-1.314445,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JN","SR8  4JN","SR8 4JN","198001","","0","444227","0540738","1","E00105385","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.759642,-1.314253,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JP","SR8  4JP","SR8 4JP","198001","","0","444280","0540774","1","E00105385","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.759961,-1.313424,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JQ","SR8  4JQ","SR8 4JQ","198001","","0","444236","0540962","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.761654,-1.314079,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JR","SR8  4JR","SR8 4JR","198001","","0","444304","0540825","1","E00105384","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.760417,-1.313043,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JS","SR8  4JS","SR8 4JS","198001","","0","444222","0540871","1","E00105380","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8D3",54.760837,-1.314310,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JT","SR8  4JT","SR8 4JT","198001","","0","444323","0540856","1","E00105384","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.760694,-1.312743,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JU","SR8  4JU","SR8 4JU","198001","","0","444351","0540864","1","E00105384","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.760763,-1.312307,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JW","SR8  4JW","SR8 4JW","198001","","0","444374","0540698","1","E00105385","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001895","E38000047","E34004725","E35001258","C1","8A2",54.759269,-1.311975,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JX","SR8  4JX","SR8 4JX","198001","","0","444300","0540993","1","E00105381","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8D1",54.761937,-1.313094,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JY","SR8  4JY","SR8 4JY","198001","","0","444356","0541182","1","E00105381","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8D1",54.763630,-1.312195,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4JZ","SR8  4JZ","SR8 4JZ","198001","","0","444283","0541115","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.763024,-1.313325,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LA","SR8  4LA","SR8 4LA","198001","","0","444342","0541007","1","E00105381","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8D1",54.762049,-1.312425,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LB","SR8  4LB","SR8 4LB","198001","","0","444327","0541132","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.763183,-1.312653,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LD","SR8  4LD","SR8 4LD","198301","","0","444309","0541194","1","E00105381","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8D1",54.763732,-1.312909,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LE","SR8  4LE","SR8 4LE","200811","","0","444113","0541323","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.764918,-1.315950,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LF","SR8  4LF","SR8 4LF","198001","200607","0","444308","0541405","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.765628,-1.312893,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LG","SR8  4LG","SR8 4LG","198001","","0","444305","0541363","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.765251,-1.312946,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LH","SR8  4LH","SR8 4LH","198001","","0","444180","0541295","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.764661,-1.314913,"E37000025","","E23000008",744,"E56000017","E54000049"
"SR8 4LJ","SR8  4LJ","SR8 4LJ","198001","","0","444086","0541013","1","E00105371","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020764","E02004327","E33001893","E38000047","E34004725","E35001258","C1","8B1",54.762125,-1.316402,"E37000025","","E23000008",396,"E56000017","E54000049"
"SR8 4LN","SR8  4LN","SR8 4LN","201110","","0","444186","0541282","1","E00105378","E99999999","E99999999","E06000047","E05009065","E18000001","E40000001","E92000001","E12000001","E14000677","E15000001","E24000019","E30000275","E16000085","E05009065","E99999999","E01020767","E02004327","E33001894","E38000047","E34004725","E35001258","C1","8C3",54.764534,-1.314807,"E37000025","","E23000008",744,"E56000017","E54000049"
