pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"PH1 2BJ","PH1  2BJ","PH1 2BJ","198001","","0","310592","0724282","1","S00127109","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000348","S99999999","S01011894","S02002231","S34002243","S03000040","S99999999","S99999999","2","6B4",56.402285,-3.450257,"S99999999","S99999999","S23000009",3838,"S99999999","S99999999"
"PH1 2BL","PH1  2BL","PH1 2BL","198001","","0","310546","0724364","1","S00127109","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000348","S99999999","S01011894","S02002231","S34002243","S03000040","S99999999","S99999999","2","6B4",56.403021,-3.451032,"S99999999","S99999999","S23000009",3838,"S99999999","S99999999"
"PH1 2BN","PH1  2BN","PH1 2BN","198001","","0","310548","0724436","1","S00126576","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000346","S99999999","S01011919","S02002235","S34002243","S03000040","S99999999","S99999999","2","5B1",56.403668,-3.451024,"S99999999","S99999999","S23000009",2915,"S99999999","S99999999"
"PH1 2BQ","PH1  2BQ","PH1 2BQ","198001","","0","310518","0724330","1","S00127109","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000348","S99999999","S01011894","S02002231","S34002243","S03000040","S99999999","S99999999","2","6B4",56.402711,-3.451474,"S99999999","S99999999","S23000009",3838,"S99999999","S99999999"
"PH1 2BU","PH1  2BU","PH1 2BU","198001","","0","310347","0724189","1","S00126579","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011894","S02002231","S34002347","S03000040","S99999999","S99999999","2","8A2",56.401412,-3.454196,"S99999999","S99999999","S23000009",3838,"S99999999","S99999999"
"PH1 2BW","PH1  2BW","PH1 2BW","198001","","0","310472","0724451","1","S00126576","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000346","S99999999","S01011919","S02002235","S34002243","S03000040","S99999999","S99999999","2","5B1",56.403789,-3.452261,"S99999999","S99999999","S23000009",2915,"S99999999","S99999999"
"PH1 2BX","PH1  2BX","PH1 2BX","198001","","0","310363","0724446","1","S00126576","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000346","S99999999","S01011919","S02002235","S34002243","S03000040","S99999999","S99999999","2","5B1",56.403723,-3.454024,"S99999999","S99999999","S23000009",2915,"S99999999","S99999999"
"PH1 2BY","PH1  2BY","PH1 2BY","198001","","0","310336","0724269","1","S00126579","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011894","S02002231","S34002347","S03000040","S99999999","S99999999","2","8A2",56.402128,-3.454401,"S99999999","S99999999","S23000009",3838,"S99999999","S99999999"
"PH1 2BZ","PH1  2BZ","PH1 2BZ","198001","","0","310166","0724204","1","S00126578","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011919","S02002235","S34002324","S03000040","S99999999","S99999999","2","7C2",56.401512,-3.457132,"S99999999","S99999999","S23000009",2915,"S99999999","S99999999"
"PH1 2DA","PH1  2DA","PH1 2DA","198001","","0","309980","0724230","1","S00126582","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011916","S02002234","S34002324","S03000040","S99999999","S99999999","2","7C2",56.401710,-3.460154,"S99999999","S99999999","S23000009",2002,"S99999999","S99999999"
"PH1 2DB","PH1  2DB","PH1 2DB","198001","","0","309948","0724158","1","S00126580","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011916","S02002234","S34002324","S03000040","S99999999","S99999999","2","7C2",56.401057,-3.460647,"S99999999","S99999999","S23000009",2002,"S99999999","S99999999"
"PH1 2DD","PH1  2DD","PH1 2DD","198001","","0","309975","0724123","1","S00126580","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011916","S02002234","S34002324","S03000040","S99999999","S99999999","2","7C2",56.400748,-3.460198,"S99999999","S99999999","S23000009",2002,"S99999999","S99999999"
"PH1 2DE","PH1  2DE","PH1 2DE","198001","","0","310129","0724136","1","S00126578","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011919","S02002235","S34002324","S03000040","S99999999","S99999999","2","7C2",56.400894,-3.457708,"S99999999","S99999999","S23000009",2915,"S99999999","S99999999"
"PH1 2DF","PH1  2DF","PH1 2DF","198001","","0","310128","0724086","1","S00126580","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011916","S02002234","S34002324","S03000040","S99999999","S99999999","2","7C2",56.400445,-3.457707,"S99999999","S99999999","S23000009",2002,"S99999999","S99999999"
"PH1 2DG","PH1  2DG","PH1 2DG","198001","","0","310094","0724052","1","S00126581","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011916","S02002234","S34002358","S03000040","S99999999","S99999999","2","8C2",56.400133,-3.458246,"S99999999","S99999999","S23000009",2002,"S99999999","S99999999"
"PH1 2DH","PH1  2DH","PH1 2DH","198001","","0","309608","0724171","1","S00126594","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011915","S02002234","S34002297","S03000040","S99999999","S99999999","2","8C3",56.401109,-3.466159,"S99999999","S99999999","S23000009",2067,"S99999999","S99999999"
"PH1 2DJ","PH1  2DJ","PH1 2DJ","198001","","0","309549","0724141","1","S00126597","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011914","S02002234","S34002277","S03000040","S99999999","S99999999","2","7C2",56.400829,-3.467104,"S99999999","S99999999","S23000009",852,"S99999999","S99999999"
"PH1 2DL","PH1  2DL","PH1 2DL","198001","","0","309272","0724217","1","S00126598","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011914","S02002234","S34002277","S03000040","S99999999","S99999999","2","7B1",56.401458,-3.471616,"S99999999","S99999999","S23000009",852,"S99999999","S99999999"
"PH1 2DN","PH1  2DN","PH1 2DN","198001","","0","309017","0724243","1","S00126530","S99999999","S99999999","S12000048","S13003072","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011913","S02002234","S34002314","S03000040","S99999999","S99999999","2","7B1",56.401642,-3.475756,"S99999999","S99999999","S23000009",709,"S99999999","S99999999"
"PH1 2DP","PH1  2DP","PH1 2DP","198001","","0","309306","0724254","1","S00127111","S99999999","S99999999","S12000048","S13003073","S08000027","S99999999","S92000003","S99999999","S14000054","S15000001","S09000005","S22000074","S03000040","S31000347","S99999999","S01011914","S02002234","S34002277","S03000040","S99999999","S99999999","2","7B3",56.401788,-3.471077,"S99999999","S99999999","S23000009",852,"S99999999","S99999999"
