pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"FK103AW","FK10 3AW","FK10 3AW","198001","","0","289514","0695913","1","S00096139","S99999999","S99999999","S12000005","S13002876","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000060","S99999999","S01007431","S02001396","S34000755","S03000009","S99999999","S99999999","3","6A2",56.143080,-3.779739,"S99999999","S99999999","S23000009",6593,"S99999999","S99999999"
"FK103AX","FK10 3AX","FK10 3AX","198001","","0","289883","0694515","1","S00095833","S99999999","S99999999","S12000005","S13002879","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000067","S99999999","S01007454","S02001401","S34000759","S03000009","S99999999","S99999999","6","1A3",56.130611,-3.773225,"S99999999","S99999999","S23000009",1678,"S99999999","S99999999"
"FK103AY","FK10 3AY","FK10 3AY","200208","","0","286529","0695568","1","S00096164","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007417","S02001394","S34000741","S03000009","S99999999","S99999999","2","6A3",56.139281,-3.827605,"S99999999","S99999999","S23000009",5345,"S99999999","S99999999"
"FK103AZ","FK10 3AZ","FK10 3AZ","198001","","0","290950","0693808","1","S00095833","S99999999","S99999999","S12000005","S13002879","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000067","S99999999","S01007454","S02001401","S34000759","S03000009","S99999999","S99999999","6","1A3",56.124507,-3.755778,"S99999999","S99999999","S23000009",1678,"S99999999","S99999999"
"FK103BA","FK10 3BA","FK10 3BA","198001","","0","290048","0693695","1","S00095833","S99999999","S99999999","S12000005","S13002879","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000067","S99999999","S01007454","S02001401","S34000759","S03000009","S99999999","S99999999","6","1A3",56.123285,-3.770234,"S99999999","S99999999","S23000009",1678,"S99999999","S99999999"
"FK103BB","FK10 3BB","FK10 3BB","199606","201704","1","289596","0693510","1","S00095938","S99999999","S99999999","S12000005","S13002877","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000067","S99999999","S01007455","S02001401","S34000759","S03000009","S99999999","S99999999","2","1B3",56.121520,-3.777424,"S99999999","S99999999","S23000009",1346,"S99999999","S99999999"
"FK103BD","FK10 3BD","FK10 3BD","199706","","0","288328","0694013","1","S00096198","S99999999","S99999999","S12000005","S13002877","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000068","S99999999","S01007468","S02001403","S34000744","S03000009","S99999999","S99999999","2","6A3",56.125742,-3.798019,"S99999999","S99999999","S23000009",4973,"S99999999","S99999999"
"FK103BE","FK10 3BE","FK10 3BE","200401","","0","286710","0695393","1","S00096163","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007417","S02001394","S34000741","S03000009","S99999999","S99999999","2","6A3",56.137752,-3.824619,"S99999999","S99999999","S23000009",5345,"S99999999","S99999999"
"FK103BF","FK10 3BF","FK10 3BF","200403","201010","0","287061","0695681","1","S00096162","S99999999","S99999999","S12000005","S13002875","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000074","S99999999","S01007420","S02001394","S34000741","S03000009","S99999999","S99999999","2","8A1",56.140422,-3.819097,"S99999999","S99999999","S23000009",5225,"S99999999","S99999999"
"FK103BG","FK10 3BG","FK10 3BG","198001","","0","288545","0693984","1","S00096204","S99999999","S99999999","S12000005","S13002877","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000068","S99999999","S01007469","S02001403","S34000744","S03000009","S99999999","S99999999","2","8B1",56.125532,-3.794518,"S99999999","S99999999","S23000009",2022,"S99999999","S99999999"
"FK103BH","FK10 3BH","FK10 3BH","198001","","0","288994","0693730","1","S00095939","S99999999","S99999999","S12000005","S13002877","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000067","S99999999","S01007460","S02001401","S34000089","S03000009","S99999999","S99999999","2","7C3",56.123356,-3.787193,"S99999999","S99999999","S23000009",1264,"S99999999","S99999999"
"FK103BJ","FK10 3BJ","FK10 3BJ","198001","","0","289177","0694020","1","S00095916","S99999999","S99999999","S12000005","S13002877","S08000019","S99999999","S92000003","S99999999","S14000050","S15000001","S09000002","S22000061","S03000009","S31000068","S99999999","S01007460","S02001401","S34000725","S03000009","S99999999","S99999999","2","1C2",56.126002,-3.784372,"S99999999","S99999999","S23000009",1264,"S99999999","S99999999"
